id,actionId,campo,valorAnterior,valorNovo,motivoAlteracao,alteradoPor,solicitacaoAjusteId,createdAt
870019,900461,Descrição,"Sugestão de desenvolvimento da Competência: Usar frases de alinhamento positivo no fim de e-mails por 2 semanas (Comunicação e Relacionamento Interpessoal) – Desenvolver (Treinamento e estudo).Ação 01: por 2 semanas inserir frases de fechamento acolhedoras nos e-mails (“Fico à disposição”, “Agradeço a atenção”, “Conte comigo”); observar retorno das pessoas; evitar encerramentos secos sem contexto.Como comprovar: print de 3 e-mails + breve relato sobre percepção e diferenças na troca.Ação 02 (alternativa): TED Talk “A linguagem corporal molda quem você é” (Amy Cuddy)assistir e aplicar uma postura/técnica em reuniões ou atendimentos presenciais.Como comprovar: print do vídeo + breve nota de impressão sobre o conteúdo.","Sugestão de desenvolvimento da Competência: Usar frases de alinhamento positivo no fim de e-mails por 2 semanas (Comunicação e Relacionamento Interpessoal) – Desenvolver (Treinamento e estudo).

Ação 01: por 2 semanas inserir frases de fechamento acolhedoras nos e-mails (“Fico à disposição”, “Agradeço a atenção”, “Conte comigo”); observar retorno das pessoas; evitar encerramentos secos sem contexto.

Como comprovar: print de 3 e-mails + breve relato sobre percepção e diferenças na troca.

Ação 02 (alternativa): TED Talk “A linguagem corporal molda quem você é” (Amy Cuddy)assistir e aplicar uma postura/técnica em reuniões ou atendimentos presenciais.


Como comprovar: print do vídeo + breve nota de impressão sobre o conteúdo.",,1,,2026-02-12 22:13:28
870020,900459,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Autoliderança” – Sebrae (Proatividade e Protagonismo) – Desenvolver (Treinamento e estudo).Ação 01: realizar o curso no portal do Sebrae e concluir em até 10 dias; por 1 semana registrar ações feitas por iniciativa própria (sem solicitação).Como comprovar: certificado + lista das ações executadas por iniciativa própria.Ação 02 (alternativa): Caderno de “ações invisíveis” por 5 diasanotar diariamente atitudes feitas sem solicitação; ao final, refletir sobre o impacto.Como comprovar: relato contendo ao menos 10 ações observadas durante os 5 dias.","Sugestão de desenvolvimento da Competência: Curso “Autoliderança” – Sebrae (Proatividade e Protagonismo) – Desenvolver (Treinamento e estudo).

Ação 01: realizar o curso no portal do Sebrae e concluir em até 10 dias; por 1 semana registrar ações feitas por iniciativa própria (sem solicitação).

Como comprovar: certificado + lista das ações executadas por iniciativa própria.

Ação 02 (alternativa): Caderno de “ações invisíveis” por 5 diasanotar diariamente atitudes feitas sem solicitação; ao final, refletir sobre o impacto.

Como comprovar: relato contendo ao menos 10 ações observadas durante os 5 dias.",,1,,2026-02-12 22:14:19
870021,900455,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Habilidades de Resolução de Problemas” – EV.G (Resolução de Problemas) – Desenvolver (Treinamento e estudo).Ação 01: acessar o curso na EV.G; concluir módulos; aplicar a metodologia em uma situação real (ex.: falha em controle ou comunicação).Como comprovar: certificado + relato detalhando a aplicação prática da metodologia, com as etapas seguidas.Ação 02 (alternativa): Técnica dos 5 Porquês em um erro comumescolher um erro recorrente (ex.: atraso em prestação de contas); perguntar “por quê?” cinco vezes; registrar respostas.Como comprovar: documento com a análise dos 5 porquês + proposta de melhoria baseada na causa raiz.","Sugestão de desenvolvimento da Competência: Curso “Habilidades de Resolução de Problemas” – EV.G (Resolução de Problemas) – Desenvolver (Treinamento e estudo).

Ação 01: acessar o curso na EV.G; concluir módulos; aplicar a metodologia em uma situação real (ex.: falha em controle ou comunicação).

Como comprovar: certificado + relato detalhando a aplicação prática da metodologia, com as etapas seguidas.

Ação 02 (alternativa): Técnica dos 5 Porquês em um erro comumescolher um erro recorrente (ex.: atraso em prestação de contas); perguntar “por quê?” cinco vezes; registrar respostas.

Como comprovar: documento com a análise dos 5 porquês + proposta de melhoria baseada na causa raiz.",,1,,2026-02-12 22:15:31
870022,900458,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Inovação Como Estratégia Competitiva” – Sebrae (Inovação e Melhoria Contínua) – Desenvolver (Treinamento e estudo).Ação 01: acessar o portal de cursos do Sebrae; concluir em até 15 dias; durante o curso, escolher uma rotina do trabalho para melhorar e registrar ao menos uma sugestão prática.Como comprovar: certificado + relato com a melhoria pensada.Ação 02 (alternativa): Assistir ao documentário “Abstract: The Art of Design” (Netflix) – episódio sobre design de produtoassistir e refletir sobre aplicação da lógica criativa em melhorias na rotina de trabalho.Como comprovar: relato escrito com 2 ideias que surgiram após o episódio.","Sugestão de desenvolvimento da Competência: Curso “Inovação Como Estratégia Competitiva” – Sebrae (Inovação e Melhoria Contínua) – Desenvolver (Treinamento e estudo).

Ação 01: acessar o portal de cursos do Sebrae; concluir em até 15 dias; durante o curso, escolher uma rotina do trabalho para melhorar e registrar ao menos uma sugestão prática.

Como comprovar: certificado + relato com a melhoria pensada.

Ação 02 (alternativa): Assistir ao documentário “Abstract: The Art of Design” (Netflix) – episódio sobre design de produtoassistir e refletir sobre aplicação da lógica criativa em melhorias na rotina de trabalho.

Como comprovar: relato escrito com 2 ideias que surgiram após o episódio.",,1,,2026-02-12 22:16:22
870023,900454,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Excelência no Atendimento” – Sebrae (Área Administrativa) – Desenvolver (Treinamento e estudo).Ação 01: acessar o curso gratuito no portal do Sebrae; concluir módulos em até 15 dias; aplicar uma técnica aprendida ao lidar com prestadores de serviço.Onde fazer: portal de cursos online do Sebrae (acesso via computador/tablet/celular).Como comprovar: certificado de conclusão + breve relato da técnica utilizada na prática.Ação 02 (alternativa): Checklist de atendimento interno por 5 diascriar checklist (clareza, retorno rápido, escuta ativa etc.); usar por 5 dias monitorando a prática diária.Como comprovar: checklist preenchido + breve descrição de uma melhoria identificada.","Sugestão de desenvolvimento da Competência: Curso “Excelência no Atendimento” – Sebrae (Área Administrativa) – Desenvolver (Treinamento e estudo).

Ação 01: acessar o curso gratuito no portal do Sebrae; concluir módulos em até 15 dias; aplicar uma técnica aprendida ao lidar com prestadores de serviço.

Onde fazer: portal de cursos online do Sebrae (acesso via computador/tablet/celular).

Como comprovar: certificado de conclusão + breve relato da técnica utilizada na prática.

Ação 02 (alternativa): Checklist de atendimento interno por 5 diascriar checklist (clareza, retorno rápido, escuta ativa etc.); usar por 5 dias monitorando a prática diária.

Como comprovar: checklist preenchido + breve descrição de uma melhoria identificada.",,1,,2026-02-12 22:19:11
870024,900456,Descrição,"Sugestão de desenvolvimento da Competência: Curso gratuito “Introdução à Gestão de Processos” – Fundação Bradesco (Área de Planejamento e Organização) – Desenvolver (Treinamento e estudo).Ação 01: realizar o curso; durante o curso, anotar etapas de um processo frequente da rotina em formato passo a passo.Como comprovar: certificado + fluxograma simples com 4 a 5 passos reais da rotina (sem necessidade de software).Ação 02 (alternativa): Vídeo “Como fazer um Mapeamento de Processos em 5 passos” (QSC)assistir ao vídeo no YouTube; escolher um processo simples e seguir o modelo apresentado.Como comprovar: print do vídeo assistido + descrição escrita das etapas seguidas.","Sugestão de desenvolvimento da Competência: Curso gratuito “Introdução à Gestão de Processos” – Fundação Bradesco (Área de Planejamento e Organização) – Desenvolver (Treinamento e estudo).

Ação 01: realizar o curso; durante o curso, anotar etapas de um processo frequente da rotina em formato passo a passo.

Como comprovar: certificado + fluxograma simples com 4 a 5 passos reais da rotina (sem necessidade de software).

Ação 02 (alternativa): Vídeo “Como fazer um Mapeamento de Processos em 5 passos” (QSC)assistir ao vídeo no YouTube; escolher um processo simples e seguir o modelo apresentado.

Como comprovar: print do vídeo assistido + descrição escrita das etapas seguidas.",,1,,2026-02-12 22:20:13
870025,900457,Descrição,"Sugestão de desenvolvimento da Competência: Leitura do livro “A Arte de Fazer Acontecer” – David Allen (Área de Planejamento e Organização) – Desenvolver (Treinamento e estudo).Ação 01: solicitar o livro (biblioteca Sebrae TO) ou acessar versão digital; ler no ritmo; aplicar GTD em uma área da rotina (captura, organização, execução); registrar passos aplicados.Como comprovar: resumo da leitura + descrição da aplicação prática com o processo utilizado.Ação 02 (alternativa): Planejar uma semana com Kanban físicocriar colunas “A Fazer / Em Andamento / Concluído” em folha A4 ou post-its; listar tarefas; atualizar diariamente por 1 semana.Como comprovar: foto do quadro Kanban + breve relato sobre a experiência.","Sugestão de desenvolvimento da Competência: Leitura do livro “A Arte de Fazer Acontecer” – David Allen (Área de Planejamento e Organização) – Desenvolver (Treinamento e estudo).

Ação 01: solicitar o livro (biblioteca Sebrae TO) ou acessar versão digital; ler no ritmo; aplicar GTD em uma área da rotina (captura, organização, execução); registrar passos aplicados.

Como comprovar: resumo da leitura + descrição da aplicação prática com o processo utilizado.

Ação 02 (alternativa): Planejar uma semana com Kanban físicocriar colunas “A Fazer / Em Andamento / Concluído” em folha A4 ou post-its; listar tarefas; atualizar diariamente por 1 semana.

Como comprovar: foto do quadro Kanban + breve relato sobre a experiência.",,1,,2026-02-12 22:20:51
900001,900522,Descrição,"- Qual a sugestão do que se deve fazer: Participar de capacitação sobre Licitações e Contratações com Órgãos Públicos. - Por que fazer: Para ampliar atuação estratégica com entidades públicas, fortalecer parcerias e reduzir riscos operacionais por meio de domínio técnico do tema. - Como se deve fazer: Escolher curso específico; inscrever-se em plataforma recomendada; concluir etapas; estudar materiais e casos; desenvolver estudo de caso aplicado à realidade da regional; organizar entrega de comprovação. - Onde se pode fazer (quais as sugestões): ENAP; ConTreinamentos; outras opções validadas; aplicação no ambiente de trabalho; produção do estudo em Word/PowerPoint/Google Docs. - Como comprovar que fez: Certificado do curso + estudo de caso aplicado à realidade da regional com análise técnica.","Detalhes da ação (Descrição da Ação)
O que fazer: Participar de capacitação específica sobre Licitações e Contratações com Órgãos Públicos.

Como fazer: Escolher curso específico sobre o tema; realizar inscrição em plataforma recomendada; concluir todas as etapas previstas; estudar materiais e casos apresentados; desenvolver estudo de caso aplicado à realidade da regional; organizar a entrega da comprovação conforme orientado.

Onde fazer: Plataformas como ENAP, ConTreinamentos ou outras opções validadas; aplicação prática no ambiente de trabalho; produção do estudo de caso em Word, PowerPoint ou Google Docs.

Como comprovar: Certificado de conclusão do curso acompanhado de estudo de caso aplicado à realidade da regional, contendo análise técnica.
",,1,,2026-02-14 22:15:40
900002,900523,Descrição,"- Qual a sugestão do que se deve fazer: Produzir diagnóstico territorial e apresentar para a equipe. - Por que fazer: Para aprofundar conhecimento sobre especificidades locais e alinhar melhor as ações do Sebrae às necessidades reais do território, fortalecendo decisões e projetos aderentes. - Como se deve fazer: Definir municípios/microrregiões; levantar dados públicos (IBGE, DataSebrae, IPEA, Atlas, portais municipais); conversar com atores locais; organizar dados em formato objetivo; produzir documento; agendar reunião e apresentar; coletar sugestões da equipe. - Onde se pode fazer (quais as sugestões): Regional Sudeste (território); fontes públicas (IBGE, DataSebrae, IPEA, portais); ferramentas Word/PowerPoint/Canva/Excel. - Como comprovar que fez: Documento do diagnóstico + registro da apresentação (print/ata/foto/confirm. liderança) com data e participantes.","- Qual a sugestão do que se deve fazer: Produzir diagnóstico territorial e apresentar para a equipe. - 

Por que fazer: Para aprofundar conhecimento sobre especificidades locais e alinhar melhor as ações do Sebrae às necessidades reais do território, fortalecendo decisões e projetos aderentes. - 

Como se deve fazer: Definir municípios/microrregiões; levantar dados públicos (IBGE, DataSebrae, IPEA, Atlas, portais municipais); conversar com atores locais; organizar dados em formato objetivo; produzir documento; agendar reunião e apresentar; coletar sugestões da equipe. 

Onde se pode fazer (quais as sugestões): Regional Sudeste (território); fontes públicas (IBGE, DataSebrae, IPEA, portais); ferramentas Word/PowerPoint/Canva/Excel.

Como comprovar que fez: Documento do diagnóstico + registro da apresentação (print/ata/foto/confirm. liderança) com data e participantes.",,1,,2026-02-14 22:16:54
900003,900524,Descrição,"- Qual a sugestão do que se deve fazer: Participar de pelo menos uma ação do Programa do BEM/Visão de Futuro. - Por que fazer: Por ser ação obrigatória do plano e para fortalecer soft skills (empatia, visão estratégica, adaptabilidade, comunicação etc.) evidenciando compromisso com evolução contínua. - Como se deve fazer: Acessar plataforma; escolher trilha/módulo/desafio; realizar atividade (vídeo/podcast/leitura/reflexão); finalizar conforme instruções; registrar participação (print/comprovante); compartilhar/registrar se solicitado. - Onde se pode fazer (quais as sugestões): Plataforma do BEM / Visão de Futuro (100% online, via navegador, em qualquer dispositivo). - Como comprovar que fez: Print da atividade ou certificado + relato breve do que aprendeu/praticou.","- Qual a sugestão do que se deve fazer: Participar de pelo menos uma ação do Programa do BEM/Visão de Futuro.

Por que fazer: Por ser ação obrigatória do plano e para fortalecer soft skills (empatia, visão estratégica, adaptabilidade, comunicação etc.) evidenciando compromisso com evolução contínua.

Como se deve fazer: Acessar plataforma; escolher trilha/módulo/desafio; realizar atividade (vídeo/podcast/leitura/reflexão); finalizar conforme instruções; registrar participação (print/comprovante); compartilhar/registrar se solicitado. 

Onde se pode fazer (quais as sugestões): Plataforma do BEM / Visão de Futuro (100% online, via navegador, em qualquer dispositivo). 

Como comprovar que fez: Print da atividade ou certificado + relato breve do que aprendeu/praticou.",,1,,2026-02-14 22:18:03
900004,1140027,Descrição,"Como fazer:

https://www.escolavirtual.gov.br/curso/372
Ao longo do curso, anote pelo menos 3 técnicas que façam sentido para o seu dia a dia. Pode ser: como fazer perguntas que revelam necessidades, como responder objeções de forma positiva, ou como propor próximos passos de maneira natural.
Depois, escolha 1 dessas técnicas e aplique em uma reunião real.
O que entregar: certificado do curso + uma reflexão escrita (1 página) com:

as 3 técnicas que você aprendeu;
qual delas testou em uma conversa real;
o que deu certo e o que pode melhorar.
","Como fazer:
Acessar o curso disponível na Escola Virtual de Governo pelo link: https://www.escolavirtual.gov.br/curso/372
.
Ao longo do curso, anotar pelo menos 3 técnicas aplicáveis ao dia a dia profissional, como por exemplo:

Como fazer perguntas que revelam necessidades;

Como responder objeções de forma positiva;

Como propor próximos passos de maneira natural.

Após concluir o curso, selecionar 1 das técnicas aprendidas e aplicá-la em uma reunião ou conversa real de trabalho. Registrar a experiência de aplicação, observando os resultados obtidos.

Onde fazer:
Plataforma Escola Virtual de Governo (EV.G) + aplicação prática em reunião ou conversa real no ambiente de trabalho.

Como comprovar:
Certificado de conclusão do curso + reflexão escrita (mínimo 1 página) contendo:

As 3 técnicas aprendidas;

Qual técnica foi aplicada na prática;

O que funcionou bem;

Pontos de melhoria identificados na aplicação.
",,1,,2026-02-14 22:26:38
900005,1140028,Descrição,"Como fazer:

Assista ao TED Talk da Amy Cuddy: ""Your Body Language Shapes Who You Are"" (tem legendas em português) e o vídeo Checklist da Presença Executiva, do canal Posicione-se: https://www.youtube.com/watch?v=g7Ea8I572x4
Enquanto assiste, anote pelo menos 3 ideias práticas que você pode aplicar em sua postura (ex.: como se posicionar na cadeira, como usar pausas, como transmitir confiança sem parecer arrogante).
Escreva uma reflexão de 1 página: O que aprendi? O que mudou na minha forma de me portar? O que quero manter como hábito?
O que entregar: link do TED Talk + reflexão de 1 página.

","Como fazer:
Assistir ao TED Talk de Amy Cuddy: “Your Body Language Shapes Who You Are” (disponível com legendas em português) e ao vídeo “Checklist da Presença Executiva”, do canal Posicione-se: https://www.youtube.com/watch?v=g7Ea8I572x4

Durante a visualização dos conteúdos, anotar pelo menos 3 ideias práticas aplicáveis à postura profissional, como por exemplo:

Forma de se posicionar na cadeira;

Uso consciente de pausas na fala;

Como transmitir confiança sem parecer arrogante;

Contato visual e linguagem corporal alinhada ao discurso.

Após assistir aos dois conteúdos, elaborar uma reflexão escrita (mínimo 1 página) respondendo:

O que aprendi?

O que mudou na minha forma de me portar?

O que quero manter como hábito a partir de agora?

Onde fazer:
YouTube (TED Talk e vídeo indicado) + reflexão escrita em Word, Google Docs ou outro editor de texto.

Como comprovar:
Envio do link do TED Talk assistido + reflexão escrita (1 página) com os aprendizados e mudanças práticas identificadas.

",,1,,2026-02-14 22:28:04
900006,1140029,Descrição,"Como fazer:

Pense em 5 perguntas difíceis ou delicadas que podem aparecer em reuniões (por exemplo: sobre prazos, custos, limitações ou críticas).
Escreva respostas de até 3 linhas cada, sempre objetivas, respeitosas e claras.
Grave um áudio de até 3 minutos lendo essas respostas em voz alta.
O que entregar: documento com as 5 perguntas e respostas + 1 áudio de até 3 minutos.

","Como fazer:
Refletir sobre situações reais do seu contexto profissional e elaborar 5 perguntas difíceis ou delicadas que podem surgir em reuniões (ex.: questionamentos sobre prazos, custos, limitações técnicas, críticas à execução ou mudanças de escopo).

Para cada pergunta, escrever uma resposta objetiva, clara e respeitosa, com no máximo 3 linhas, priorizando:

Transparência na informação;

Postura profissional e segura;

Foco em solução ou próximo passo;

Linguagem assertiva, sem justificativas excessivas.

Após estruturar as respostas, gravar um áudio de até 3 minutos lendo todas em voz alta, treinando:

Tom de voz firme e equilibrado;

Ritmo adequado (sem pressa);

Clareza na dicção;

Segurança na entrega da mensagem.

Onde fazer:
Elaboração do documento em Word, Google Docs ou similar + gravação de áudio pelo celular ou computador, em ambiente silencioso.

Como comprovar:
Entrega de:

Documento contendo as 5 perguntas e respectivas respostas;

1 áudio de até 3 minutos com a leitura das respostas em voz alta.",,1,,2026-02-14 22:29:27
930001,900423,Descrição,"Sugestão de desenvolvimento da Competência: Implementar um Painel de Indicadores Regionais com foco em resultados (Protagonismo Colaborativo).Por que fazer: Para fortalecer cultura de resultados e permitir acompanhamento mais objetivo do desempenho regional, facilitando comunicação clara dos avanços com equipe e stakeholders.Como fazer: Mapear indicadores estratégicos; definir fontes e frequência de atualização; montar painel visual em ferramenta de BI; validar com gestores; apresentar periodicamente em reuniões para análise e tomada de decisão.Onde fazer: Power BI, Google Sheets ou Excel; sistemas internos do Sebrae; ambientes de reunião para validação e apresentação.Como comprovar: Capturas de tela ou link do painel + registro de apresentação em reunião + relatório síntese descrevendo indicadores e metodologia adotada.","O que fazer:
Implementar um Painel de Indicadores Regionais com foco em resultados, estruturando acompanhamento sistemático dos principais indicadores estratégicos da regional.

Por que fazer:
Para fortalecer a cultura de resultados, ampliar a visão estratégica sobre o desempenho regional e permitir comunicação clara, objetiva e baseada em dados junto à equipe e stakeholders, apoiando decisões mais assertivas.

Como fazer:
Mapear os indicadores estratégicos prioritários da regional (metas, entregas, impacto, desempenho).
Definir as fontes de dados e a frequência de atualização de cada indicador.
Estruturar um painel visual utilizando ferramenta adequada (Power BI, Google Sheets ou Excel), organizando informações de forma clara e intuitiva.
Validar os indicadores e a estrutura do painel com os gestores responsáveis.
Apresentar periodicamente o painel em reuniões, promovendo análise crítica dos resultados e definição de próximos passos.

Onde fazer:
Ferramentas como Power BI, Google Sheets ou Excel; sistemas internos do Sebrae para coleta de dados; reuniões presenciais ou virtuais para validação e apresentação dos resultados.

Como comprovar:
Capturas de tela ou link do painel implementado + registro de apresentação em reunião (ata, print ou confirmação) + relatório síntese descrevendo os indicadores utilizados, metodologia adotada e principais aprendizados.",,1,,2026-02-14 23:21:39
960001,900685,Descrição,"- Qual a sugestão do que se deve fazer: Criar proposta de melhoria baseada em feedbacks recebidos sobre o próprio trabalho. - Por que fazer: Para desenvolver inovação e criatividade aplicadas ao contexto real, transformando observações em melhorias concretas. - Como se deve fazer: Escolher atividade recorrente, coletar ao menos 3 feedbacks, identificar padrão de melhoria e elaborar proposta prática para validação da liderança. - Onde se pode fazer (quais as sugestões): Portal Sebrae (curso “Criatividade”); apoio com TED Talks e conteúdos do YouTube. - Como comprovar que fez: Documento com feedbacks resumidos, proposta criada e registro do retorno da liderança.","- Qual a sugestão do que se deve fazer: Criar proposta de melhoria baseada em feedbacks recebidos sobre o próprio trabalho. - 

Por que fazer: Para desenvolver inovação e criatividade aplicadas ao contexto real, transformando observações em melhorias concretas. 

- Como se deve fazer: Escolher atividade recorrente, coletar ao menos 3 feedbacks, identificar padrão de melhoria e elaborar proposta prática para validação da liderança. - 

Onde se pode fazer (quais as sugestões): Portal Sebrae (curso “Criatividade”); apoio com TED Talks e conteúdos do YouTube. 

- Como comprovar que fez: Documento com feedbacks resumidos, proposta criada e registro do retorno da liderança.",,1,,2026-02-16 15:57:50
960002,900684,Descrição,"- Qual a sugestão do que se deve fazer: Liderar entrega de projeto prioritário com metas SMART e indicadores estratégicos. - Por que fazer: Para reforçar protagonismo, foco em resultados e alinhamento com objetivos estratégicos da organização. - Como se deve fazer: Escolher projeto com gestor, definir metas SMART, conduzir execução e monitoramento usando ferramentas de gestão de projetos. - Onde se pode fazer (quais as sugestões): FEBRACIS; Fundação Vanzolini; ESPM; Petra Cursos (liderança e resultados). - Como comprovar que fez: Plano de metas SMART, cronograma e entrega registrada do projeto com resultados alcançados.","- Qual a sugestão do que se deve fazer: Liderar entrega de projeto prioritário com metas SMART e indicadores estratégicos. 

- Por que fazer: Para reforçar protagonismo, foco em resultados e alinhamento com objetivos estratégicos da organização.

 - Como se deve fazer: Escolher projeto com gestor, definir metas SMART, conduzir execução e monitoramento usando ferramentas de gestão de projetos. 

- Onde se pode fazer (quais as sugestões): FEBRACIS; Fundação Vanzolini; ESPM; Petra Cursos (liderança e resultados). 

- Como comprovar que fez: Plano de metas SMART, cronograma e entrega registrada do projeto com resultados alcançados.",,1,,2026-02-16 15:58:24
990003,900345,Prazo,31/03/2026,30/05/2026,,1,,2026-02-23 14:50:43
990004,900346,Prazo,31/03/2026,30/04/2026,,1,,2026-02-23 14:51:04
990005,900348,Prazo,31/03/2026,30/04/2026,,1,,2026-02-23 14:51:25
990006,900350,Prazo,31/03/2026,30/04/2026,,1,,2026-02-23 14:51:39
990007,900351,Prazo,31/03/2026,30/04/2026,,1,,2026-02-23 14:51:54
990008,900344,Prazo,31/03/2026,30/05/2026,,1,,2026-02-23 14:52:49
990009,900677,Prazo,31/03/2026,30/05/2026,,1,,2026-02-23 14:53:26
990010,900676,Prazo,31/03/2026,30/05/2026,,1,,2026-02-23 14:53:55
990011,900527,Prazo,31/03/2026,29/04/2026,,1,,2026-02-23 14:56:14
1020001,900688,Descrição,"Sugestão de desenvolvimento da Competência: Realizar o curso “Comunicação Escrita” da Fundação Bradesco (Comunicação Escrita Profissional).Por que fazer: Para aprimorar clareza, coesão e coerência em textos profissionais (relatórios, pareceres e e-mails), aumentando consistência técnica e impacto institucional.Como fazer: Acessar o curso; concluir módulos (ortografia, estrutura textual e técnicas de clareza); após cada módulo elaborar um texto técnico aplicando a técnica; revisar textos com base em coesão/coerência e formalidade.Onde fazer: Plataforma Fundação Bradesco (online) + aplicação no ambiente de trabalho/estudo.Como comprovar: Certificado + exemplo de texto técnico/institucional revisado com base nas técnicas aprendidas.","Sugestão de desenvolvimento da Competência: Realizar o curso “Comunicação Escrita” da Fundação Bradesco (Comunicação Escrita Profissional).

Por que fazer: Para aprimorar clareza, coesão e coerência em textos profissionais (relatórios, pareceres e e-mails), aumentando consistência técnica e impacto institucional.

Como fazer: Acessar o curso; concluir módulos (ortografia, estrutura textual e técnicas de clareza); após cada módulo elaborar um texto técnico aplicando a técnica; revisar textos com base em coesão/coerência e formalidade.

Onde fazer: Plataforma Fundação Bradesco (online) + aplicação no ambiente de trabalho/estudo.

Como comprovar: Certificado + exemplo de texto técnico/institucional revisado com base nas técnicas aprendidas.",,1,,2026-02-23 21:10:08
1020003,900686,Descrição,"Sugestão de desenvolvimento da Competência: Realizar treinamento online do Sistema de Gestão e Execução de Auditoria – Diligent One (Governança e Auditoria).Por que fazer: Para aprofundar conhecimento técnico em estruturas e ferramentas de governança e auditoria, fortalecendo conformidade, gestão de riscos e integridade institucional.Como fazer: Participar do treinamento online do sistema Diligent One, concluindo os módulos orientados e registrando aprendizados aplicáveis à rotina de auditoria.Onde fazer: Online (plataforma do treinamento do Diligent One).Como comprovar: Certificado/declaração de participação ou evidência de conclusão dos módulos (print/registro).","Sugestão de desenvolvimento da Competência: Realizar treinamento online do Sistema de Gestão e Execução de Auditoria – Diligent One (Governança e Auditoria).

Por que fazer: Para aprofundar conhecimento técnico em estruturas e ferramentas de governança e auditoria, fortalecendo conformidade, gestão de riscos e integridade institucional.

Como fazer: Participar do treinamento online do sistema Diligent One, concluindo os módulos orientados e registrando aprendizados aplicáveis à rotina de auditoria.

Onde fazer: Online (plataforma do treinamento do Diligent One).

Como comprovar: Certificado/declaração de participação ou evidência de conclusão dos módulos (print/registro).",,1,,2026-02-23 21:11:03
1050001,900540,Título,Inteligência Emocional e Autoconhecimento,Curso “Escuta Ativa e Diagnóstica 2025” – Universidade Sebrae,,1,,2026-02-26 16:35:55
1050002,900540,Descrição,"- Qual a sugestão do que se deve fazer: Curso “Emoções no Trabalho: como gerenciá-las” – UC Sebrae (Ação 1). - Por que fazer: Porque DISC indica alta sensibilidade e busca por aprovação, podendo gerar maior impacto emocional em pressão ou conflito; ação fortalece autorregulação emocional. - Como se deve fazer: Acessar curso na Universidade Sebrae/Degreed; concluir módulos; registrar aprendizados; aplicar 3 estratégias em situações reais e observar efeitos. - Onde se pode fazer (quais as sugestões): Plataforma UC Sebrae ou Degreed. - Como comprovar que fez: Certificado + relatório das estratégias aplicadas e efeitos percebidos, validado pela liderança.","Por que fazer:
O curso de Escuta Ativa e Diagnóstica contribui diretamente para o fortalecimento da inteligência emocional, pois desenvolve a capacidade de ouvir com presença, interpretar contextos com mais objetividade e separar fatos de interpretações pessoais.
Ao aprimorar a escuta qualificada, o colaborador reduz reações impulsivas, amplia a compreensão do outro e fortalece sua autorregulação emocional — especialmente em situações de conflito, tensão ou cobrança por resultados.

Como se deve fazer:
- Acessar a Universidade Sebrae (UC Sebrae) ou Degreed.
- Localizar o curso “Escuta Ativa e Diagnóstica”.
- Concluir todos os módulos e atividades propostas.
- Durante o curso, registrar pelo menos 3 aprendizados-chave relacionados a:
1. Autorregulação emocional
2. Comunicação em situações difíceis
3. Interpretação mais objetiva de falas e comportamentos
- Aplicar intencionalmente pelo menos 3 técnicas aprendidas (ex.: escuta sem interrupção, perguntas diagnósticas, validação de entendimento) em situações reais de trabalho.
- Observar e registrar os efeitos percebidos na própria reação emocional e na qualidade da interação.

Onde se pode fazer (quais as sugestões):
Plataforma Universidade Sebrae (UC Sebrae) ou Degreed.

Como comprovar que fez:
- Certificado de conclusão do curso.
- ou Relatório breve (1 a 2 páginas) descrevendo:
1. As 3 técnicas aplicadas
2. As situações em que foram utilizadas
3. Os efeitos percebidos na sua gestão emocional
",,1,,2026-02-26 16:35:55
