id,pdiId,macroId,microcompetencia,titulo,descricao,prazo,status,createdAt,updatedAt,evidence_status
1200001,1110001,210007,"COMPORTAMENTAL – Protagonismo, Autogestão e Tomada de Decisão",Tomada de Decisão Baseada em Dados para Impacto Estratégico,"Sugestão de desenvolvimento da Competência

Desenvolver visão estratégica e tomada de decisão baseada em dados, fortalecendo a capacidade de planejar, mensurar resultados e ampliar o impacto organizacional por meio de decisões fundamentadas.

Por que fazer: A tomada de decisão baseada em dados fortalece o planejamento estratégico e a mensuração de resultados. Considerando o perfil de comunicação clara e persuasiva de Aldeni, o uso consistente de dados como base para argumentação aumentará a credibilidade das propostas, tornando sua influência mais efetiva e alinhada aos objetivos organizacionais.

Como fazer: Escolher uma decisão real e relevante da área de atuação (ex.: definição de metas, priorização de projetos ou melhoria de processos);
Levantar dados confiáveis para embasar a decisão, como indicadores internos de desempenho, relatórios anteriores, feedbacks de clientes ou equipe, estudos de mercado ou benchmarking;
Analisar os dados para identificar padrões, causas, oportunidades e argumentos sólidos;
Elaborar uma proposta estruturada contendo: Contexto e problema identificado;
Evidências extraídas dos dados;
Solução proposta
Impactos esperados e forma de mensuração;
Apresentar a proposta em reunião, documento ou vídeo curto, explicando os dados de forma clara, convincente e alinhada à estratégia organizacional;
Solicitar feedbacks e refletir sobre como o uso dos dados contribuiu para a aceitação da proposta.

Onde fazer: No ambiente de trabalho, utilizando dados e decisões reais da área.
Como apoio complementar (não obrigatório):
Curso “Data-Driven Decision Making” – Stanford Online;
Evento “Big Data & Business Analytics Forum”;
Cursos da FGV, Sebrae, Coursera (ex.: Google Data Analytics) e Universidade Sebrae;
Livros, artigos, vídeos e materiais gratuitos disponíveis na web.

Como comprovar: Elaboração de um plano estratégico ou relatório de decisão baseada em dados;
Apresentação oral (em reunião ou vídeo curto) demonstrando como os dados foram utilizados para fundamentar a decisão e influenciar positivamente a equipe ou gestores.",2026-03-31 00:00:00,nao_iniciada,2026-02-08 22:12:39,2026-02-08 22:16:14,sem_evidencia
1230001,1020059,210014,"Desenvolver organização e planejamento, fortalecendo disciplina e visão de curto, médio e longo prazo para lidar com múltiplas demandas e aumentar a previsibilidade das entregas.",Planejamento e Organização da Rotina de Trabalho,"Detalhes da ação (Descrição da Ação)
O que fazer: Aprimorar o planejamento e a organização da rotina por meio de curso e/ou uso de agenda digital estruturada, conforme escolha alinhada com a liderança.

Como fazer: Opção 1: Realizar o curso “Planejamento e Organização Pessoal no Trabalho”, disponível gratuitamente na plataforma EV.G, concluindo todos os módulos e testando pelo menos uma ferramenta apresentada no curso (como time blocking, checklists digitais ou matriz de Eisenhower) aplicada à rotina diária.
Opção 2: Utilizar um planner digital pronto no Google Agenda (ou ferramenta similar), criando uma agenda semanal com blocos de atividades organizados por categoria, definindo horários reservados e utilizando a ferramenta por dez dias úteis consecutivos, avaliando sua eficácia.

Onde fazer: Plataforma EV.G (Opção 1) e Google Agenda ou ferramenta digital similar, como Outlook ou Notion (Opção 2).

Como comprovar: Certificado de conclusão do curso emitido pela plataforma EV.G e print do uso de uma das ferramentas recomendadas (Opção 1) ou print do calendário digital preenchido e utilizado por dez dias úteis (Opção 2).",2026-03-31 00:00:00,nao_iniciada,2026-02-09 01:05:46,2026-02-12 18:49:15,sem_evidencia
1260001,1200001,330001,,Técnica S.T.O.P. para Momentos de Pressão ,"Como fazer:
Use a técnica S.T.O.P. sempre que sentir pressão ou irritação:
S – Stop: pare por alguns segundos.
T – Tome fôlego: respire fundo e solte lentamente.
O – Observe: perceba pensamentos e emoções sem julgar.
P – Prossiga: volte à ação com foco no que realmente precisa ser feito.
Aplique em pelo menos três situações reais (ex: prazos curtos, divergência em reunião, acúmulo de tarefas).
Após cada aplicação, anote: contexto, como se sentiu antes/depois, e o resultado prático da decisão tomada com calma.
Onde: No próprio ambiente de trabalho, durante o dia.

O que entregar: Três registros curtos (5 a 8 linhas cada) relatando as situações e resultados.
",2026-02-28 00:00:00,concluida,2026-02-11 23:55:22,2026-03-19 16:30:10,sem_evidencia
1260002,1200001,330001,,Micro-PDCA de 2 Semanas,"Como fazer:
Escolha um processo do seu trabalho que possa melhorar (por exemplo: tempo de retorno a leads ou preenchimento de relatórios).
Rode um mini ciclo PDCA (Planejar, Fazer, Checar, Agir) em 14 dias:
Planejar: defina uma meta simples (ex: reduzir tempo médio de resposta de 2 dias para 1).
Fazer: aplique pequenas mudanças diárias (ex: responder e-mails em blocos fixos).
Checar: acompanhe o resultado no fim da primeira semana.
Agir: mantenha o que funcionou e ajuste o que não trouxe melhora.
Ao final das duas semanas, registre seus resultados e reflexões.
Onde: Planilha própria + registros do SAS. 

O que entregar: Relatório de 1 página (tópicos) com meta, ação, resultado e aprendizado.

",2026-02-28 00:00:00,concluida,2026-02-11 23:56:02,2026-03-19 16:29:19,sem_evidencia
1260003,1200001,330001,,Livro — A Tríade do Tempo (Christian Barbosa),"Prazo: 04/03/2026 O que fazer:

Leia pelo menos os 3 primeiros capítulos do livro.
Identifique dois hábitos que você pode implementar imediatamente (ex: organizar o dia em blocos de energia alta/média/baixa).
Aplique as mudanças durante 2 semanas.
O que entregar: Resumo de 1 página + registro de 2 mudanças aplicadas na rotina.",2026-03-04 00:00:00,concluida,2026-02-11 23:56:28,2026-03-19 16:29:32,sem_evidencia
1260004,1200001,330001,,Kanban de Demandas,"Como fazer:
Crie um quadro no Planner (Microsoft) ou no Trello, com colunas: Entrada → Triagem → Em andamento → Aguardando → Concluído.
Sempre que chegar uma nova demanda, registre no quadro, passando por essas etapas até a conclusão.
Para demandas urgentes (menos de 48h para entrega), marque com etiqueta ou destaque e ative o checklist padrão do quadro para acompanhar.
Use o quadro diariamente para visualizar pendências e evitar esquecimentos.

Onde: Microsoft Planner ou Trello (versão web ou app). 
O que entregar: Print ou link do quadro preenchido + relatório simples mostrando duas semanas de acompanhamento (exemplo: quantas tarefas passaram por cada etapa, quantas foram concluídas no prazo).

",2026-02-28 00:00:00,concluida,2026-02-11 23:57:10,2026-03-19 20:15:02,sem_evidencia
1260005,1200001,330001,,"Curso EV.G ""Inteligência Emocional""","Como fazer:
Acesse a EV.G e realize o curso gratuito ""Inteligência Emocional"".
Ao longo do curso, identifique um gatilho de estresse recorrente (por exemplo: interrupções, excesso de tarefas, cobrança).
Crie um plano simples para lidar com esse gatilho em 3 passos:
Reconhecer o momento em que ele aparece.
Aplicar uma estratégia rápida (ex: respiração, pausa curta, anotação do pensamento).
Retomar a atividade com foco.
Teste o plano por duas semanas.
Onde: Plataforma EV.G + rotina de trabalho.
O que entregar: Certificado do curso + plano escrito de 1 página descrevendo o gatilho e a estratégia de resposta.

",2026-02-28 00:00:00,concluida,2026-02-11 23:57:49,2026-03-19 16:29:10,sem_evidencia
1260006,1200001,330001,,Janela de Decisão 24h (Critério 3×3),"Como fazer:
Sempre que surgir uma decisão, avalie três critérios:
Impacto: o quanto essa decisão influencia o resultado.
Esforço: quanto tempo ou energia exige.
Risco: qual a chance de erro ou retrabalho.
Dê notas de 1 a 5 para cada critério e anote o total.
Se a média for ≥3, decida em até 24 horas. Se for <3, peça uma segunda opinião e reavalie no dia seguinte.
Registre o raciocínio em uma planilha simples, com colunas: Data, Situação, Critérios, Decisão e Resultado.
Ao final do mês, observe se as decisões mais ágeis geraram bons resultados — o objetivo é ganhar confiança no próprio julgamento.
Onde: Planilha pessoal no Excel ou Google Sheets.  O que entregar: Planilha com 5 decisões registradas + uma síntese (1 página ou tópicos) sobre aprendizados e percepções.

",2026-03-04 00:00:00,concluida,2026-02-11 23:58:39,2026-03-19 16:30:01,sem_evidencia
1260007,1200003,330001,,"Ler o Livro ""A Tríade do Tempo"" e Criar Plano de Micro-hábitos","Leia pelo menos os 4 primeiros capítulos do livro com foco especial nos capítulos sobre tempo produtivo, tempo circunstancial e tempo desperdiçado. Crie um plano com pequenos ajustes (micro-hábitos) para sua rotina, como ""responder e-mails em bloco"" ou ""revisar metas às segundas-feiras"". Classifique os hábitos em três colunas: o que parar, o que continuar e o que começar a fazer.

Onde fazer: Livro disponível na Biblioteca SEBRAE.

O que entregar: Quadro ""Pare/Continue/Comece"" + resenha de 1 página sobre aprendizados.

",2026-03-25 00:00:00,nao_iniciada,2026-02-12 00:00:59,2026-03-16 16:33:30,sem_evidencia
1260008,1200003,330001,,"Filme ""Um Senhor Estagiário""","O que entregar: Ficha reflexiva preenchida (1 página) com três aprendizados pessoais e uma ação prática aplicável à rotina profissional.

Objetivo da ação: Refletir sobre a importância da flexibilidade, da escuta e da abertura para aprender com diferentes gerações, estilos e contextos de trabalho. A proposta é usar o filme como um espelho simbólico das situações em que precisamos nos adaptar a novos ritmos, culturas e maneiras de pensar, mantendo a serenidade e o foco no que realmente importa.

Como fazer, passo a passo:

Assista ao filme Um Senhor Estagiário (The Intern, 2015) — disponível na Netflix, Amazon Prime ou YouTube.
Enquanto assiste, observe especialmente como o protagonista (Ben) reage aos desafios de se inserir em um ambiente completamente novo, com uma rotina e linguagem muito diferentes da sua experiência anterior.
Anote atitudes e comportamentos que demonstram flexibilidade, paciência e inteligência emocional.
Após assistir, preencha a ficha reflexiva com as seguintes perguntas:
O que mais te chamou atenção na forma como o protagonista se adaptou?
Que atitudes dele você considera um bom exemplo de flexibilidade?
Que situações no seu trabalho exigem essa mesma postura?
Que ação prática você poderia adotar a partir do que o filme te inspirou?
Finalize registrando três aprendizados principais e uma ação concreta que pretende aplicar no seu dia a dia a partir do filme.
Onde fazer: Plataforma de streaming (Netflix, Amazon Prime ou YouTube) + ficha de reflexão disponível no OneDrive (modelo padrão ""Reflexão de Filme"").",2026-04-01 00:00:00,nao_iniciada,2026-02-12 00:01:24,2026-03-16 16:34:13,sem_evidencia
1260009,1200003,330001,,"Curso ""Gestão de Produtividade""","Realize o curso completo na plataforma da Universidade SEBRAE. Ao longo do curso, reflita sobre seus hábitos atuais e anote boas práticas que podem ser aplicadas na sua rotina. Ao final, monte um checklist de priorização diária.

O que entregar: Print do curso finalizado + checklist com boas práticas pessoais de organização.

",2026-03-28 00:00:00,nao_iniciada,2026-02-12 00:01:51,2026-03-16 16:34:01,sem_evidencia
1260010,1200003,330001,,"Concluir o curso ""Técnicas para Negociações Eficazes""","Acesse a Universidade Sebrae e realize o curso completo. Durante o curso, anote as técnicas que considerar mais úteis para o seu contexto. Ao final, monte um pequeno ""guia pessoal"" com as estratégias que pretende colocar em prática.

O que entregar: Certificado de conclusão + guia de técnicas aplicáveis.

",2026-03-30 00:00:00,nao_iniciada,2026-02-12 00:02:21,2026-03-16 16:33:49,sem_evidencia
1320001,1,360001,,Ação Teste Modificada 1770906791298,Descrição modificada,2026-03-15 00:00:00,em_andamento,2026-02-12 09:33:11,2026-02-12 14:33:11,sem_evidencia
1320002,1,360001,,Ação Sem Histórico,Sem alterações,2026-03-31 00:00:00,nao_iniciada,2026-02-12 09:33:12,2026-02-12 09:33:12,sem_evidencia
1350001,1,390001,,Ação Teste Modificada 1770920245164,Descrição modificada,2026-03-15 00:00:00,em_andamento,2026-02-12 13:17:25,2026-02-12 18:17:25,sem_evidencia
1350002,1,390001,,Ação Sem Histórico,Sem alterações,2026-03-31 00:00:00,nao_iniciada,2026-02-12 13:17:25,2026-02-12 13:17:25,sem_evidencia
1350009,1,390002,,Ação Teste Modificada 1770926125508,Descrição modificada,2026-03-15 00:00:00,em_andamento,2026-02-12 14:55:25,2026-02-12 19:55:25,sem_evidencia
1350010,1,390002,,Ação Sem Histórico,Sem alterações,2026-03-31 00:00:00,nao_iniciada,2026-02-12 14:55:26,2026-02-12 14:55:26,sem_evidencia
1380009,1020082,210016,Domínio sobre Sistemas e Processos Internos,Curso com Aplicação Prática: Análise e Melhoria de Processo da UTIC,"Objetivo: Aprimorar a capacidade de mapear, analisar e propor melhorias em processos internos da UTIC, com foco em eficiência, padronização e redução de falhas.

Atividades Previstas:
- Realizar o curso ""Gestão de Processos com Foco em Qualidade"" – Universidade Sebrae.
- Selecionar um processo interno da UTIC (ex.: controle de chamados, homologação de sistemas, triagem de demandas ou atualização de documentos técnicos).
- Mapear o processo, identificando: Etapas e fluxos; Riscos e gargalos; Pontos de retrabalho ou perda de tempo.
- Propor no mínimo duas melhorias viáveis, com foco em: Otimização do tempo; Redução de falhas; Padronização e clareza operacional.

Evidências de Conclusão:
- Certificado do curso;
- Documento contendo o processo mapeado e as melhorias propostas;
- Validação formal da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380010,1020082,210016,Domínio sobre Sistemas e Processos Internos,Análise Técnica de Sistema com Roteiro Estruturado (Opcional),"Objetivo: Desenvolver visão crítica sobre os sistemas utilizados na rotina da UTIC, identificando oportunidades de melhoria em funcionalidade e usabilidade.

Atividades Previstas:
- Escolher um sistema utilizado com frequência (ex.: Sistema de Chamados, Portal de Indicadores, GED ou Dashboard de BI).
- Elaborar roteiro contendo: Funcionalidades mais utilizadas; Fluxos técnicos recorrentes; Dificuldades identificadas; Sugestões de melhoria aplicáveis à rotina da área.
- Submeter o material à liderança para análise de aplicabilidade.

Evidências de Conclusão:
- Roteiro preenchido;
- Evidência do sistema analisado;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380011,1020082,210008,Visibilidade e Valorização das Entregas Técnicas,Painel Visual de Contribuições Técnicas com Apresentação Interna,"Objetivo: Fortalecer a visibilidade das entregas técnicas realizadas, evidenciando impacto institucional e valor estratégico.

Atividades Previstas:
- Selecionar de 3 a 5 entregas técnicas relevantes.
- Para cada entrega, identificar: Problema enfrentado; Solução aplicada; Resultado gerado.
- Elaborar painel visual estruturado (Canva ou PowerPoint).
- Realizar apresentação em reunião técnica da UTIC, com participação da liderança.

Evidências de Conclusão:
- Painel visual finalizado;
- Registro da apresentação;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380012,1020082,210008,Visibilidade e Valorização das Entregas Técnicas,Registro Mensal de Entregas com Relato de Impacto (Opcional),"Objetivo: Construir histórico estruturado das contribuições técnicas, com foco em impacto institucional.

Atividades Previstas:
- Criar formulário mensal contendo: Atividade/entrega realizada; Público impactado; Valor gerado; Evidência associada.
- Elaborar resumo mensal com principais resultados.
- Compartilhar com a liderança para feedback.

Evidências de Conclusão:
- Formulários preenchidos;
- Resumo mensal consolidado;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380013,1020082,210013,Tomada de Decisão Estratégica e com Discernimento,Estudo Guiado com Simulação de Decisões Complexas da UTIC,"Objetivo: Desenvolver discernimento técnico e segurança na tomada de decisões estratégicas.

Atividades Previstas:
- Selecionar três situações reais que exigiram decisão relevante.
- Reestruturar cada decisão considerando: Contexto; Alternativas possíveis; Riscos envolvidos; Dados disponíveis; Fundamentação da escolha; Aprendizados posteriores.

Evidências de Conclusão:
- Roteiro com as três decisões analisadas;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380014,1020082,210013,Tomada de Decisão Estratégica e com Discernimento,Diário de Decisões Técnicas (Opcional),"Objetivo: Aprimorar o raciocínio estruturado por meio do registro contínuo de decisões.

Atividades Previstas:
- Registrar decisões técnicas por 15 dias úteis.
- Documentar alternativas consideradas e justificativas.
- Realizar análise final dos padrões observados.

Evidências de Conclusão:
- Diário consolidado;
- Análise final reflexiva;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380015,1020082,210035,Capacidade Analítica e Interpretação de Dados Técnicos,Curso Storytelling e Design para Apresentações com Dados (com Aplicação Técnica),"Objetivo: Aprimorar a capacidade de transformar dados técnicos em narrativas estratégicas para apoio à decisão.

Atividades Previstas:
- Realizar o curso ""Storytelling e Design para Apresentações com Dados"" – Universidade Sebrae.
- Selecionar dados reais da UTIC.
- Desenvolver apresentação de até 5 slides contendo: Estrutura narrativa clara; Principais insights; Recomendações estratégicas; Visualização eficiente dos dados.

Evidências de Conclusão:
- Certificado do curso;
- Apresentação finalizada;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380016,1020082,210035,Capacidade Analítica e Interpretação de Dados Técnicos,Mini-Relatório Interpretativo de Dados (Opcional),"Objetivo: Fortalecer a leitura crítica e interpretação técnica de relatórios.

Atividades Previstas:
- Selecionar relatório técnico da UTIC.
- Identificar inconsistências e oportunidades de melhoria.
- Elaborar mini-relatório contendo: Síntese dos dados; Interpretação analítica; Sugestões de reorganização ou visualização.

Evidências de Conclusão:
- Relatório original anotado;
- Mini-relatório interpretativo;
- Validação da liderança.",2026-04-16 00:00:00,nao_iniciada,2026-02-12 21:25:32,2026-02-12 21:25:32,sem_evidencia
1380017,1,420001,,Ação Teste Modificada 1770932213347,Descrição modificada,2026-03-15 00:00:00,em_andamento,2026-02-12 16:36:53,2026-02-12 21:36:53,sem_evidencia
1380018,1,420001,,Ação Sem Histórico,Sem alterações,2026-03-31 00:00:00,nao_iniciada,2026-02-12 16:36:54,2026-02-12 16:36:54,sem_evidencia
1380025,1,420002,,Ação Teste Modificada 1770932828192,Descrição modificada,2026-03-15 00:00:00,em_andamento,2026-02-12 16:47:08,2026-02-12 21:47:08,sem_evidencia
1380026,1,420002,,Ação Sem Histórico,Sem alterações,2026-03-31 00:00:00,nao_iniciada,2026-02-12 16:47:09,2026-02-12 16:47:09,sem_evidencia
1410002,1110051,210010,,Realização de Pós-Graduação Executiva em Liderança,"<p><strong>Por que fazer:</strong><br>O fortalecimento das competências em liderança, gestão estratégica, inteligência emocional, inovação e foco em resultados é essencial para ampliar a capacidade de atuação estratégica e a geração de impacto institucional. A Pós Executivo em Liderança permitirá aprofundar conhecimentos técnicos e comportamentais fundamentais para lidar com os desafios atuais da instituição, promovendo uma atuação mais madura, estruturada e orientada a resultados sustentáveis.</p><p><strong>O que fazer:</strong><br>Ingressar e concluir a Pós Executivo em Liderança – modalidade presencial, ofertada pelo IPOG, com início previsto para o final de março de 2026, cumprindo integralmente a carga horária, as atividades acadêmicas e os requisitos exigidos para certificação.</p><p><strong>Como comprovar:</strong><br>Apresentar certificado de conclusão da pós-graduação emitido pela instituição de ensino.</p>",2026-05-31 00:00:00,nao_iniciada,2026-02-24 19:32:04,2026-03-03 14:15:15,sem_evidencia
1440001,1020041,210002,Comunicação e Oratória,Comunicação Técnica e Apresentações de Alto Impacto,"""SEGUEM DUAS AÇÕES
 
 JUSTIFICATIVA: No questionário, Emerson manifestou interesse específico em """"Comunicação e oratória"""", mencionando-o como curso extracurricular importante e como tema relevante para desenvolvimento. Isso se alinha também ao gap identificado em Comunicação Eficaz.
 
 O QUE FAZER:
 1. Participar do workshop imersivo """"Comunicação Técnica e Apresentações de Alto Impacto""""
 2. Criar e apresentar 3 webinars internos sobre temas técnicos de infraestrutura para o Sebrae/TO
 3. Gravar e analisar suas apresentações para identificar pontos de melhoria
 4. Assistir ao TED MasterClass sobre storytelling e técnicas de apresentação
 5. Implementar técnicas de visualização de dados em relatórios técnicos
 
 ONDE FAZER:
 - Workshop presencial ou online oferecido por instituição especializada
 - Webinars realizados na plataforma interna do Sebrae
 - TED MasterClass disponível online
 - Implementação prática no ambiente de trabalho
 
 MATERIAL DE APOIO:
 - Material do workshop especializado
 - TED MasterClass sobre storytelling
 - Livro """"Talk Like TED"""" de Carmine Gallo
 - Ferramentas de visualização de dados (Power BI, Tableau)
 - Template de estruturação de apresentações técnicas
 
 COMO COMPROVAR:
 - Certificado de participação no workshop
 - Gravações dos webinars realizados com métricas de participação
 - Análise comparativa da evolução nas apresentações
 - Certificado de conclusão do TED MasterClass
 - Exemplos de relatórios técnicos com visualização de dados aprimorada
 
 SUGESTÃO ALTERNATIVA: Participar do curso """"Comunicação Visual para Profissionais Técnicos"""" da ESPM, complementado pela criação de um glossário visual de termos técnicos e pela condução de um workshop sobre comunicação técnica para a equipe da UAF.""
",2026-03-31 00:00:00,nao_iniciada,2026-02-25 15:09:35,2026-02-25 15:09:35,sem_evidencia
1440002,1020041,210035,Tecnologias da Construção BIM para Gestão de Facilities,Participar da Feira da Construção Civil – FENACON 2026," A participação na FENACON 2026 será uma oportunidade estratégica para aprofundar conhecimentos e acompanhar as inovações tecnológicas aplicadas à construção civil, alinhando-se diretamente ao Plano de Desenvolvimento Individual (PDI), no eixo """"Tecnologias da Construção"""". O evento reunirá especialistas, empresas e soluções de ponta que permitirão a atualização sobre tendências, metodologias construtivas e ferramentas digitais que impactam diretamente a produtividade, sustentabilidade e eficiência dos projetos. Essa imersão contribuirá significativamente para o aprimoramento técnico e a aplicação prática de novas tecnologias no ambiente profissional.
 
 Como Realizar a Ação 
 Participação na Feira FENACON 2026 – Feira Nacional da Construção Civil 
 Realizar inscrição junto à organização do evento, conforme orientações e prazos divulgados pela FENACON.
 Planejar a participação nos dias do evento, com foco nos painéis, estandes, workshops e palestras que tratem de inovação tecnológica, sustentabilidade, novos materiais e métodos construtivos.
 Registrar os principais aprendizados e percepções durante a feira, com foco em como podem ser aplicados na sua área de atuação.
 Ao final da participação, reunir evidências como credencial, certificado (se houver) ou registros fotográficos.
 Onde Fazer 
 FENACON 2026 – Feira Nacional da Construção Civil
 Local e detalhes da programação devem ser consultados no site oficial do evento (a ser divulgado pela organização da FENACON).
 
 Como Comprovar 
 Apresentação de credencial de participação, certificado (se emitido) e/ou relatório de registro das atividades acompanhadas durante o evento .
 
 Aviso Importante 
 A ação requer participação presencial no evento nas datas indicadas. 
 Resumo Final 
 Estar presente na FENACON 2026 é uma chance valiosa de se atualizar, trocar experiências e aplicar inovações que fazem a diferença na construção civil. Invista no seu desenvolvimento técnico com foco no futuro da área!""
",2026-05-31 00:00:00,nao_iniciada,2026-02-25 15:12:04,2026-02-25 15:12:04,sem_evidencia
1470001,1380001,210014,,Aplicar o método “1-3-5” para organização semanal de entregas,"""SEGUEM DUAS AÇÕES: 
 Ambas as ações são indicações para o seu desenvolvimento e que entendemos podem lhe ajudar neste desafio de aprimorar suas competências. ELAS SÃO OPCIONAIS , não há a necessidade de fazer as duas, mas se optar por fazer será um grande ganho no seu desenvolvimento.
 Caso deseje propor outra ação diferente destas duas opções, converse com sua liderança e registre a opção alternativa nos comentários para que possamos incluí-la no seu plano. Não há a necessidade de apagar as que já constam , pois a escolha de qual realizar será tua e qualquer uma que concluir será considerada como AÇÃO REALIZADA .
 
 
 Ação 1 – Aplicar o Método “1-3-5” para Organização Semanal de Entregas 
 JUSTIFICATIVA: 
 Como seu trabalho exige foco em processos, normas e múltiplos interlocutores, ter clareza sobre o que é prioritário semanalmente pode ajudá-la a evitar retrabalho, reduzir a sobrecarga e entregar com mais estratégia. O método “1-3-5” é uma técnica simples e eficiente para dar visibilidade às prioridades e manter o ritmo semanal com foco realista.
 
 COMO REALIZAR A AÇÃO: 
 Toda segunda-feira de manhã, abra seu planner (físico ou digital);
 Liste suas prioridades da semana conforme a técnica:
 1 tarefa grande (mais estratégica ou complexa);
 3 tarefas médias (de médio impacto);
 5 tarefas pequenas (rápidas ou rotineiras);
 Marque as tarefas como concluídas conforme executa;
 Ao final da semana, revise o que ficou pendente e por quê;
 Use a análise semanal para ajustar sua agenda da próxima semana.
 ONDE FAZER: 
 Durante a rotina semanal de planejamento e acompanhamento de entregas.
 MATERIAL DE APOIO: 
 Template de agenda semanal (papel ou digital);
 Vídeo explicativo: “Técnica 1-3-5” (YouTube: “Method 1-3-5 Planning”).
 COMO COMPROVAR: 
 Foto ou print do planner/agenda com as listas semanais preenchidas;
 Parágrafo de autoavaliação sobre foco, clareza nas prioridades e aprendizados obtidos com o uso da técnica.
 Ação 2 – Utilizar Checklists Estruturados para Revisar Entregas Normativas 
 
 JUSTIFICATIVA: 
 Como você lida com riscos institucionais e processos técnicos delicados, adotar checklists específicos é uma maneira eficaz de garantir consistência, reduzir falhas e manter o padrão de qualidade em entregas como pareceres, análises de risco ou manifestações da ouvidoria. A checklist passa a ser uma ferramenta de apoio para foco, completude e tranquilidade na validação das entregas.
 
 COMO REALIZAR A AÇÃO: 
 Escolha 1 ou 2 atividades técnicas recorrentes (ex: análise de manifestação da ouvidoria, pareceres de admissibilidade, revisão de matriz de risco);
 Elabore um checklist personalizado com os passos críticos, podendo usar papel, Excel, Google Docs ou aplicativos como Google Keep;
 A cada nova execução da atividade, use o checklist como guia de verificação;
 Após utilizá-lo 3 vezes, avalie se ele precisa ser ajustado com base na sua experiência prática.
 ONDE FAZER: 
 No ambiente de trabalho, aplicado diretamente às atividades rotineiras técnicas e normativas.
 MATERIAL DE APOIO: 
 Modelo de checklist institucional do Sebrae (consultar equipe técnica);
 Guia técnico interno de análise de processos e conformidade (consultar URC).
 COMO COMPROVAR: 
 Print ou cópia de um checklist preenchido;
 Pequena análise pessoal com observações sobre os benefícios percebidos (ex: melhoria de qualidade, agilidade, redução de esquecimentos).""
",2026-04-30 00:00:00,nao_iniciada,2026-02-25 18:55:40,2026-02-25 18:55:40,sem_evidencia
